PCA1,PCA2,Segmentation_ref
0.2260077027112148,-2.2444087171068796,C
-0.02894519202882248,-0.5627273513994039,A
0.23527969088349426,-0.7805762796026076,D
0.44674722620706275,-1.1585098645592937,A
-1.0184925444093211,-0.2340153713284101,C
0.04721298948353286,-1.5058038459174612,A
-0.07880426431863,-1.147838562479805,B
-0.9514194649141035,-0.6214300572530046,A
0.8747300535217516,0.5029534887898786,A
1.4459205751051578,-0.2456112505637097,B
-1.268792260011506,1.7841453203226958,B
-1.8514167514566102,2.1693472859160057,A
-0.31093776035160786,-0.960746843874856,C
0.30002757884658265,-0.10140745118278906,C
0.6985953221535208,0.702883585417882,C
3.023376569482497,0.02917486176988858,C
-0.8372824429991546,-0.30927117215503,A
1.694393522916819,-1.3018959022309058,B
2.798350483578701,0.35641389841040627,C
0.8271463764074745,0.9054684327006798,D
-0.33872407619194256,-1.3143853339581677,A
2.2964619187439195,0.6993905551666254,B
-1.025562315068732,-0.993562422133566,B
2.608146263718829,0.2721023245537356,A
0.7347902266222376,-1.1067996699981328,D
1.383525992897316,-0.37703117732417524,D
1.385395723682831,0.8067888728039719,A
0.6070363231044301,-1.0665824691539088,C
-0.7785488192792216,-1.1682929289609367,D
-0.6325841882033382,-2.566834091206008,B
2.2675474119988213,0.2443628531574607,C
-2.5577991581515795,0.7272467718601722,D
-1.238128286449177,-2.245338850564519,B
-1.1232694229021538,-0.013081060962459715,A
1.5318876098658452,-1.3845046294195984,D
-0.6282823946897855,-1.9131985512855105,A
1.1833959190467098,0.05192710129114253,B
1.5738226436162783,1.3371594571657783,C
1.6532742287926103,-0.6419001323238648,B
-0.10339703936340103,1.2502145724979299,A
-1.0023116220772395,-0.41110316044033346,C
0.04290066326207251,0.8892591894229865,A
0.5232994525919276,-1.0177419407465644,C
0.8568421366255536,0.7206022511491464,C
-1.2871526476718818,-1.0852514654275016,A
0.636553519730441,-1.036550841682047,A
1.1202186718389826,0.3457470295995632,C
-1.5261208964722597,0.5313818015149345,D
-0.07761078200969893,-1.9426051921254697,D
2.631918232831818,0.15166421806956182,D
2.7359559013708594,0.22499397164994078,A
0.05793489975530525,1.0399293695365157,A
0.408377398670395,-1.4463382162347593,D
-1.5894330405340846,-0.10496740396606584,D
-2.0518043401031574,0.8936751912119066,D
-1.4234451448968892,1.0469345656398967,C
1.3285635941532385,0.17643952266613966,B
-1.9129756559280127,-1.217677284911885,A
0.33722694817586507,-1.9173490488840774,B
-0.9166234672651079,0.2804044262316724,D
1.3896329403477883,1.3879577816703184,C
-2.0729706995715684,-0.2580686487941351,D
-1.7371272513765823,0.8715911377995815,B
1.4599808732545227,0.2893203267931154,C
-0.3598504326398524,-1.508322228752527,A
1.6903145248459608,-1.273603630761424,A
0.5061439315296385,0.454033648235276,A
1.9717611421245174,-1.4897425317978192,C
-2.152950690664701,1.5038649368729513,A
-0.48333149949187826,-1.1295233903712638,B
0.46090487038408556,-1.1491618675070299,A
1.2717885812095813,0.10536045106793751,D
2.322355004037739,-0.8468771900372444,A
1.8023059690033691,0.7945254369836355,C
0.7307992112676666,-0.6681739510309112,A
-0.8233866446314067,-0.049163594678509934,D
0.8761697832253014,-1.2181278376037994,D
0.28523929514269486,1.8909036345281318,D
-1.927360118241658,0.9613178562814514,D
-1.8150236129571282,0.4375796766254341,C
-2.1522952205780213,0.5733277096452157,D
1.2754338138846357,-1.1430476740591387,B
0.10891749452714716,-0.6178081846163376,A
2.9493905135076,0.5052968565168405,D
-1.7018041528961625,0.2448092830028739,D
2.9871072621428905,0.32506573018460194,D
-0.04989169681089618,0.9682215615440557,C
1.534566022826215,-0.22814821921774103,B
0.3669920742126456,1.3070367672567726,C
1.724509598210441,0.7658050926006953,B
1.2349201802731793,0.4425978707465556,C
1.7373098995823866,1.6914131538716206,C
-0.3156540135638963,-2.1866361447109184,A
-1.935475289111511,0.9906511656874405,D
-1.976646571231666,0.6859387354701986,D
-0.5988332077656335,0.17138192219344794,A
0.9676271462955842,-1.3325570482369926,B
-0.8198111359037681,0.052421611958728284,A
-0.8225844329155487,-1.1474317313915308,D
1.4370175863163888,0.38229479335099964,B
-0.008553133947141717,-1.283100177102561,B
-1.0912605966540518,-1.1096713308416166,B
1.0643942332098724,1.3188629735060293,C
0.5281878498315321,1.1528998217501698,A
0.3315400389504722,1.3516492732896774,A
-0.6718233436790622,-2.1654218625548545,A
-0.10274767660062933,-0.4704986604574336,A
2.698801583562192,0.2474684324048969,C
2.6296245734645654,0.11040460639629991,A
-0.5710699582137919,-1.127176576131562,D
-2.1191591426070606,1.738919064465172,D
-1.191985962495412,-0.884684270935064,A
1.426439236735987,-1.1681262086397821,D
1.1237608193775404,-0.8482074765638462,B
-0.184201783293497,-1.395711202927544,C
-1.7905693749619087,0.6137411904987192,D
0.822571004013833,0.9015560769253955,C
-1.0218125448081148,-1.7490052223026264,A
2.609593705014512,0.3877620666362106,B
2.34449756472018,0.34748332794961395,A
-0.008587741024689677,-1.4570616697896386,D
1.8838733092098354,0.5362725675245767,C
-1.8905609314603518,0.27615745122867824,A
2.1313811877544544,-0.2784206265192606,C
-0.9336296895615293,0.286538556845193,A
-0.831514619135052,1.0123739414103834,A
0.6939831482398442,-0.08224379871106317,D
0.8228762968580409,-0.6764929005724668,B
0.7129391859325522,-0.7181223229389114,B
1.3915806339871972,-1.1619435145852643,C
1.1282387058513157,-0.6131268003486033,C
-2.594328043861472,1.75578643801481,D
-0.7678449640080571,-1.4337244967509042,A
-0.9753159695264292,-0.4444578745635779,B
2.209439474732511,0.8338908111692446,D
-0.7604687914001194,-2.182884893900823,D
-0.7819341895459504,-0.4951157122761085,C
0.5242170144459111,-0.5128126620260295,A
0.7286448165612396,-0.12648821130565324,D
0.43132039831153046,-1.3883380794807816,C
0.025060356783175586,-1.564172076109754,D
-0.3046359612157448,-0.9054515273961771,B
0.3015104141368904,-2.2569479843972013,B
-0.9865876389966368,-0.20450321392273796,A
-1.0377088851177543,-2.3022463931197845,A
-0.2850031913008565,-0.5903242688151128,A
0.05472440303713583,-0.8207124643086382,A
-0.42093691728403626,-0.9981034636107985,B
-0.748933694122949,-1.9012361394444097,A
-0.7111477313325631,-1.733544280402493,A
1.0649265617894903,-1.2494760058296037,D
-0.8613611829749108,-0.6622687765116387,B
0.19619290333920242,-1.2423767959841594,B
1.2877778399317368,0.17743200041214324,C
0.10527810574561305,-0.8585647429374378,A
-2.2290693697963406,2.0002275206656153,D
-0.13871370113202428,-0.48603974216136814,A
0.3636400619677272,-1.0582814172273414,D
-0.869924167180328,-1.4431159708498127,C
-0.2238999516487618,-0.691637356708764,D
0.20975350961205458,-1.2492336260416912,B
0.6881718181231335,-1.6414382203133104,A
0.877087345079285,-0.7131985588832644,C
0.23685272282415748,-1.2061842281098085,D
0.3907738822573781,-0.8412705266083814,A
-0.7226828286097335,-2.0151930348589064,A
1.3828482089802288,-1.375464381227535,D
0.4928184783521009,-1.0058405451965502,B
-0.8627447692747487,-0.7222550256682062,A
0.02994494364837441,-0.9747080676526688,B
-0.3907797954404438,-0.87553072065297,B
-0.9607606672414788,-2.433185480131432,A
-0.1450606591277504,-1.4182083433029242,B
-0.9146202781327972,-1.3065904623057778,D
-0.6471785129158324,-0.9811672394007028,B
1.0264717692971628,-0.8255630820738337,A
0.8837701476638785,0.3628454574788336,B
1.9537226662857927,-0.3489347288494363,B
-0.35297777217411497,-1.596835356260059,A
1.783004363560328,-1.4583943635720147,D
0.04035665772230493,-0.3458590594593926,B
-0.07714857782953186,-1.1851125446326936,A
-1.9066328749039747,-0.9169208757813568,D
-0.9581747745129094,-0.9767683800178989,D
-0.14078768512585926,-1.1447026188477283,A
1.2196960689215985,-0.7275560109817972,A
0.6031606818155079,1.5296300910979082,C
0.5253453019962142,0.5434257351087313,B
0.7580417459557813,-1.0916610037345522,B
-0.27192966916057076,-0.9082449555529778,B
-0.3202144359249422,-0.7381436298203186,D
0.12202562374498083,-0.7617673786671247,D
-0.2916662571555719,-1.1184093570775564,D
-1.362571830922322,0.5776521168344859,D
-0.6111273840568634,-1.0671262966975121,A
-0.5483797265142856,-0.21546904726552968,B
-0.15678344530133498,-1.621531216706307,C
0.8415136820912787,-0.07325489173250137,C
-1.588459102190217,-0.4892288012093623,A
-0.2900932252149086,-1.5440173055847572,A
-0.985369286658935,-2.3969135478499806,A
-0.125424881129899,-0.6242265072516398,A
0.934852290770985,0.5187908973936458,A
1.853483689105056,0.2986955396857125,D
0.08270586130005017,1.372463774551911,D
-0.7637539164927983,-1.5634850985884197,A
-2.0446086001129165,1.047489025767238,D
-2.49487218310502,2.6375124656707736,A
-1.9791197177311366,1.3540033795863788,D
3.115867903557012,0.48553117419757236,A
2.343015516346949,0.05786209318006144,C
-1.184516115956555,-0.880779842098863,C
-1.7062062599684231,1.3757339551316732,A
0.12934415968637586,-1.1642195176324173,B
-2.0668129965206625,2.0154311196480226,D
-1.4331048154814527,-1.3110966872229708,D
-1.8234126463529723,-0.6952849748453814,D
-0.7092200197889384,-0.39234984348965124,C
-1.4209142481176027,-1.9599851599942921,A
-1.660212043355275,-1.2321323340881005,D
-0.19453885762615508,-0.44925129573372513,A
-1.3728305951036806,-1.7390325847644768,D
0.011652686110788735,-0.5269277343366493,A
-0.5305924434862046,-1.693408095696462,A
-1.3258640400180668,0.47167464488596844,A
0.9647788170865538,-0.07785638015159539,C
2.6096846885819445,-0.32746711664054284,A
-0.14208724970310663,-0.8963288584081593,A
-1.4128668293337459,0.5125729005794519,A
-0.8269177104152465,-0.938742771051655,A
-0.7691227591729686,-2.2485029049622436,C
-1.824942011555665,-1.4147439691509969,B
-1.5500522763906992,-1.4260356620822587,B
0.1844548130303707,-0.4563859592195817,B
0.12206023082252881,-0.5878058859800473,B
1.5607491214759923,1.655080143903643,D
-1.0098853182407335,-2.029305736096758,A
1.5458220421447133,-1.4891260978103045,B
-0.43381471920241266,-2.095352402656484,B
-0.04051489638354086,-1.0183375985428953,A
-1.9615686680004631,-0.30845802722908894,B
-0.4377907821941799,-1.6908958031725885,A
-1.4723728266450693,-1.76840978103444,A
0.5364075818097612,-1.1617011347973516,B
0.6656557659651723,1.4857919842644602,B
0.0431083942104491,-1.523124323282864,B
-0.48624723607374754,-1.5195156264533347,A
2.0052168825817462,-0.17460973933903257,A
-0.9207318884036106,-2.3191974672269415,D
-2.2246518681223706,-0.2653489200788645,A
-2.238016790509094,0.6183774428621599,A
0.16564967450828788,-0.14430266967999206,B
-0.29052040787056044,-1.4497951922465955,B
-1.0512807389138714,-2.4720861402217134,B
-1.4970160531400736,-1.9060993414400664,D
-0.796647115172294,-2.602223208762863,D
-1.5692015924845513,-0.5940802819391225,D
-0.27432734454270197,-1.4687359072392647,B
-0.7957295533183104,-2.0972939300423286,B
-2.186893964781954,0.09956065618902127,B
0.7087206858882251,-1.5410016172328824,D
0.3312071287598469,-1.4783052807812738,A
-0.4737945769425935,-0.7329375932763861,A
0.7680038112922886,-0.3844043007709375,A
-0.6927399735896552,-1.5404086534536112,B
-1.9027168917466541,1.0990074166870778,D
-1.0880055501456947,-0.6409570175790775,D
0.47967574205671926,-1.0358428438328406,A
0.25731476169023776,0.3058526547159233,B
0.5709043714080809,-0.6077226028017663,C
0.2730310465963321,-0.7868459132477684,C
0.5065605265530084,-0.6300140096816028,B
-1.064708139130165,-0.7765826490045996,B
-0.5354064941505503,-1.2895973751057377,B
-1.185399070732991,-1.21174762813232,A
-1.5846747248520514,-1.0707101086913446,D
-1.475219349071843,-1.8104790317423556,A
-0.9495619152709289,-1.4898689101579288,D
-0.8322637950349221,-0.7341564212182202,D
-0.9467349761696617,-2.072215395461685,B
0.1562628705978587,-1.0450507115494043,A
-1.0721450035944773,-1.2305565290678027,B
-0.3470550027492381,-1.5572023075828714,B
-1.636172523239562,-1.1902158705278156,D
0.19615829626165449,-1.416338288671237,C
-1.3936866159429244,-2.2426933938884908,A
-1.2424923720913474,-0.014218120567598788,A
-0.9026006294906819,1.3988639130783553,C
-0.7697782292596482,-1.317965677734508,C
-0.3779650675965027,-0.6676917564997183,C
-0.33524181322239627,-1.5445941610339782,A
-1.159872889461551,-0.7430902816932367,C
0.008319079551448921,-0.8800608417248982,B
1.9437744693054357,0.3728611053081141,D
-0.14996729762775346,-1.345733502183972,A
1.9795622573679355,0.6554900069884951,B
-1.3136309978748528,-2.2327995832741974,D
-1.4260584867268147,-0.9938322203414266,B
-0.47301191194270836,-1.1581774483452723,D
1.7971958351929782,-0.7685388937076324,D
-1.3391569109177262,-0.7410287761137389,D
1.492516791523328,1.6732511730988182,C
-0.5962280444177288,-1.8466252503734044,B
-0.008553133947141717,-1.283100177102561,C
-1.2767087805375947,-1.7143095840806986,D
-1.7234646742344908,1.3123778257440213,D
-1.1976667472751599,0.95094143792933,A
1.0437637914817754,-0.32060447451772744,B
-1.4424302417195891,1.0294035748500008,D
0.6027067964836225,1.393210202953097,A
-1.829403179967605,1.9958994144062991,A
-2.708940210242901,2.0936469229767014,D
-2.5781699452216613,0.4604088593572294,D
-2.870790653207195,1.080500968560273,D
-1.573171123814161,-1.5053078396801323,D
-2.2714880576237797,2.2570106757593016,D
0.28207727989118625,1.0027947033836304,A
-1.3492682891873105,-0.04979830291820918,D
-1.4433705519204763,1.0686519552266902,A
0.7052008537997662,1.0743635626531618,A
-0.004212506227970592,-0.6012921069989354,A
0.07093034769400564,0.34208584311914664,D
0.5985217272247618,0.5494356193125691,D
1.5469274291973827,-0.5376428662088365,B
2.541950430063653,1.1646404705136904,B
0.9225480115623276,-0.7238151458332348,D
0.9751177224991564,-0.018189995859574273,A
-1.1547661385486845,-1.4935389812676831,C
1.0016466978023568,0.9249312757988358,C
1.1604774702715765,0.1502053094892235,B
0.5770591716886321,-0.26550834542038143,D
0.12801532943428273,-1.1812482922081138,D
-0.12661829430729452,-1.0511112236669649,D
-1.2332212335022068,-1.640060423539611,C
-0.9966015038516657,-0.29173310829366705,A
0.572995545953322,0.0807782728734856,B
-1.5197908252001358,0.5762619437964773,B
-1.235096660194814,0.43632207486684293,A
-0.9454297592248014,-1.0409109707939936,C
-1.129857966988986,-0.6778723170907215,D
-2.2290665414787454,2.21573757942921,B
-0.4862151890852282,0.3993639610696911,A
-1.2196023934534859,-0.2278774159568941,D
-2.0468150470547197,1.209534316447267,D
-1.6533929310618265,-0.2159447268682072,D
0.3606563156839991,0.6062751926976843,B
-0.3031337348946311,-0.686830882062759,A
-2.1297875776978445,1.5859928243128256,D
-1.8542175146624809,-0.29248583522435123,D
-1.2442802270260378,-0.5395284690495982,D
0.5846555409323022,0.5164316071013602,A
-0.32450124724325796,-0.5642242810518272,A
1.5266043100452804,-0.650167791468731,D
2.090563569940147,-0.07492255021541121,C
0.7787647755195359,0.8791423237609767,D
-1.8095108137624374,0.7337381812887854,B
1.2551680752954857,0.49909132675634965,C
-1.4896755856296129,1.7655112189127737,A
-1.8468198700582117,-0.14959309595747167,A
-1.3710847227994485,0.5128405368280897,D
0.7939838147970409,0.8118431527663567,A
1.9032003053196749,-1.2177934066408742,C
-1.0168672406469415,-0.3280932590490136,B
0.6357243813548609,-0.5117912088433871,A
-1.6446913945443797,-1.6766930376050584,B
-1.0179865191820134,-1.2016137420625796,A
0.07323975224052909,-0.41862643417269185,D
0.787369446903121,0.3134664235836536,A
-0.7198016991054121,-1.7991622914639134,B
-1.336842801096855,-1.8764410627219859,D
-0.980597933307335,-0.6239841274637271,D
-1.5175969302503405,-0.9538447246255372,A
-1.2002397306378825,-1.600627685140461,D
0.413566482628579,-1.200969336703764,C
-1.6696977349691098,-1.7345659947359924,B
-0.008587741024689677,-1.4570616697896386,A
-0.5567495070056745,0.7044431063012682,A
-2.1474109766285046,1.099199768323019,C
-0.04113575939267264,0.08616112137191825,A
0.8975092289202607,1.1043248535860564,B
1.7022183523140884,-0.7115182583308256,A
1.0684070179767797,-0.18291491411210103,B
-0.001051554125313603,1.1249363822984804,A
1.3342741469848556,-0.47844880544835033,B
2.14851690230291,1.792146045124541,B
-0.9255423801026519,-0.46319068860108326,A
-0.40100964845134685,0.24194861896974573,C
0.1922657640530016,-0.9658699429319654,B
-0.32626948221570495,-0.29374773897741874,B
0.41605104251289815,0.3209108748068323,C
1.5601268111752025,0.41447061990842,C
-1.4836993803272254,0.4901087051848424,A
-0.045386927805995986,-0.7719012647368654,C
2.9493559064300525,0.3313353638297628,A
-1.2573883562438715,-0.39556927499881084,B
2.009547104914903,-1.3220506727559025,C
-1.5035222700246504,0.8288177329057909,D
0.05611742556395949,0.2113983540778656,D
-0.32723973594129585,-2.263858052979046,A
0.8294641206802956,0.31574695650549356,B
2.6458976194316666,0.26583269090857475,A
1.4727341203553639,0.7218937288641242,A
3.1250045557764077,0.44394638965474575,A
2.336849261749949,0.46123114509747193,A
0.1598115865353666,-0.5940755196252082,A
-1.26975839887161,0.3068958642868935,C
-0.293092672554458,-0.8712503238275159,C
-0.14640776730868355,1.7461817278200413,B
-1.8649655360338162,1.092737783041917,C
-1.0039601050771716,-1.2096079568939915,D
-0.5739059077857254,-0.6841263937046133,D
1.6697849034993624,-1.2656239699494545,D
0.27534307679891046,-0.4926267740110394,D
-1.7093245598278166,0.8586942930892646,D
-1.1392586816243089,-0.08515261030666547,A
1.60106044211514,0.7775116446844602,D
0.4618224322380692,-0.6442325887864951,A
-1.1294602459817122,-0.5837274276783363,D
0.13988461325265084,0.49412422080522783,A
0.6581578998024054,0.2186552090984138,C
-1.8836190568395184,0.5355673090953016,A
-1.8701098428610807,2.4269271174916076,B
-0.87947707810822,-0.3641207220380343,C
-0.9491766488666209,-0.6751339033904308,B
-0.04792567606902662,-0.4431386940800536,B
0.5949822568629038,1.5590402001553598,B
0.6347317873036273,1.4378335238717348,D
-1.633385257921471,0.13070978890942794,D
-0.5275879882725395,-1.6249679632458247,B
0.010058400364634318,1.0959142308861571,B
-2.039041153439508,0.5545188087097331,B
0.6827101427299775,1.0715739527807935,D
-0.6702531543481003,-0.08831666470439013,C
-2.1013574618318316,-0.5480065681764711,A
-0.5889892281136231,-0.03515098134264848,D
-0.7944243363734501,-1.065989505374637,A
3.1941752320442505,0.5058907890871993,D
2.8370540082230704,1.0290350361728577,A
1.2203646097596623,0.4708973227148678,A
-1.6536119411063348,1.4791560437744515,D
0.8191253879902638,0.9008333774813851,C
-1.1501367045465742,-0.2507735292422894,A
2.109693042835583,-1.1969003796405977,D
-2.4819562933083543,2.1105342350886396,A
0.5547964507591312,-0.2950790719630586,B
-1.6202771287036368,-0.013249405141359319,D
1.527716861585144,0.3845259320272011,D
-1.139293288701857,-0.2591141029937431,A
-0.45144719136181366,-0.7179224579450714,D
3.1235571144807244,0.3282866475722708,C
-1.965111473954496,0.9675874899266123,D
1.4029883890258348,1.3248203557193925,C
1.407007461882729,-0.9321152996637762,D
0.5236744434325042,0.1420458151487975,D
0.4444929603662071,1.1795604573279868,D
0.6642457850444279,0.7866043326921269,B
-1.901681872028242,0.5376288705978061,D
-1.3781122425998347,-0.012841133488091197,B
1.183530815900808,0.9820962350805637,C
-1.1735850327634076,0.23677421559385137,C
1.9053707543441862,0.7673829734228876,A
0.023880314867583546,-0.7289944654839318,B
0.4626732334193592,0.11119107101567541,D
-2.2446163291014325,1.0385550604299914,A
1.2983419636098028,-1.201645442521023,D
2.2012706667941293,0.7161378945996034,D
1.556530836360849,-1.2468150690139719,B
-2.333816224746747,0.43634614708879566,D
-0.7052250689051832,-1.071454857187925,B
-2.3785335394669813,1.6412466728155743,D
0.8071819154284129,2.209372413209536,C
1.1789011793846664,2.0826657645970084,C
1.4130453990169047,3.1984851020635783,A
-1.6461302732095788,0.19485237968552283,D
-0.8192141289750599,2.6530511860264934,B
-2.2096479233401953,1.8036847205245399,D
-0.07503136144140324,1.9623141278980372,A
1.739945993873075,0.8370670029102477,C
0.8649708080664246,2.0053135890600102,D
1.7790638793320799,0.5256940068297498,B
1.7504234618941648,2.1286612543983736,C
-0.07211991496432216,1.692753895948872,C
0.045279662039457325,1.9987441957244192,A
-1.694472248016186,1.929214683982658,D
-2.488531808480503,0.1476971965757254,A
-1.2363672973835333,-0.7888445265252089,D
0.297479068476272,0.9000951210061051,C
-1.2054891223570325,0.6334240429662116,D
-0.2006997195715141,-2.125755621994752,B
0.9015353669592249,0.9737424753706089,A
0.4512789271658718,1.648671610649579,B
-1.543145008847414,-1.340587296902713,A
-2.157875219243438,-0.30176345103926455,C
-1.3678678404948008,1.0561126879363685,B
-2.4589641604042596,2.713471519430949,D
-2.1965397941223617,1.6597255264737527,D
-2.1893911062041793,-0.35093988393735914,C
1.0993395296247357,0.7550559986223867,C
2.569558257701524,0.19420578399617378,B
-0.27034276283079456,-0.535281494046604,A
-1.7065315288279637,-1.223367082370297,A
-1.7964187025672849,0.9681673261133615,A
-0.5887953443106706,-0.6942983382227786,D
-1.5984698203958452,-0.7124601728580227,A
-0.4641714027096293,-0.3373181850809931,C
-0.5206319024112818,-0.447176525461252,B
-1.1634201063215333,-1.5591569923291035,B
-1.8403145859180485,0.8252619987986665,A
-0.20958140461128527,0.5961156899285717,A
-0.9227897218621083,0.6837734781490828,D
-1.1918741794627254,0.14226955615174774,D
-2.0714582735497236,1.0718447560416406,D
-1.3469000319637292,1.6191290430015235,A
-2.193101374084081,-0.042210994493692325,A
-1.2390109729970464,-0.6158784829984341,A
1.124789580664912,-1.5609845049417417,C
0.21792039325233725,-1.4946794716606038,A
-1.4298437826393444,0.18262667259086723,D
-0.11896067865888171,-1.222222025459163,C
